location,date,vaccine,total_vaccinations
United States,2021-04-20,Johnson&Johnson,7961251
United States,2021-04-20,Moderna,93672874
United States,2021-04-20,Pfizer/BioNTech,111585824
United States,2021-04-21,Johnson&Johnson,7993255
United States,2021-04-21,Moderna,94684047
United States,2021-04-21,Pfizer/BioNTech,113104771
United States,2021-04-22,Johnson&Johnson,8018365
United States,2021-04-22,Moderna,95913701
United States,2021-04-22,Pfizer/BioNTech,114844028
United States,2021-04-23,Johnson&Johnson,8040727
United States,2021-04-23,Moderna,97353734
United States,2021-04-23,Pfizer/BioNTech,116754631
United States,2021-04-24,Johnson&Johnson,8058239
United States,2021-04-24,Moderna,98778973
United States,2021-04-24,Pfizer/BioNTech,118628496
United States,2021-04-25,Johnson&Johnson,8079863
United States,2021-04-25,Moderna,100031926
United States,2021-04-25,Pfizer/BioNTech,120373717
United States,2021-04-26,Johnson&Johnson,8087269
United States,2021-04-26,Moderna,100830533
United States,2021-04-26,Pfizer/BioNTech,121674501
United States,2021-04-27,Johnson&Johnson,8097650
United States,2021-04-27,Moderna,101463903
United States,2021-04-27,Pfizer/BioNTech,122669679
United States,2021-04-28,Johnson&Johnson,8124392
United States,2021-04-28,Moderna,102356935
United States,2021-04-28,Pfizer/BioNTech,123980028
United States,2021-04-29,Johnson&Johnson,8166410
United States,2021-04-29,Moderna,103474188
United States,2021-04-29,Pfizer/BioNTech,125540172
United States,2021-04-30,Johnson&Johnson,8231139
United States,2021-04-30,Moderna,104613893
United States,2021-04-30,Pfizer/BioNTech,127133399
United States,2021-05-01,Johnson&Johnson,8318546
United States,2021-05-01,Moderna,105947940
United States,2021-05-01,Pfizer/BioNTech,129013657
United States,2021-05-02,Johnson&Johnson,8374395
United States,2021-05-02,Moderna,106780082
United States,2021-05-02,Pfizer/BioNTech,130252779
United States,2021-05-03,Johnson&Johnson,8409505
United States,2021-05-03,Moderna,107155797
United States,2021-05-03,Pfizer/BioNTech,131030537
United States,2021-05-04,Johnson&Johnson,8449067
United States,2021-05-04,Moderna,107477821
United States,2021-05-04,Pfizer/BioNTech,131657484
United States,2021-05-05,Johnson&Johnson,8516437
United States,2021-05-05,Moderna,108142826
United States,2021-05-05,Pfizer/BioNTech,132721153
United States,2021-05-06,Johnson&Johnson,8627243
United States,2021-05-06,Moderna,109041458
United States,2021-05-06,Pfizer/BioNTech,134116885
United States,2021-05-07,Johnson&Johnson,8739657
United States,2021-05-07,Moderna,110124671
United States,2021-05-07,Pfizer/BioNTech,135725061
United States,2021-05-08,Johnson&Johnson,8844369
United States,2021-05-08,Moderna,111094349
United States,2021-05-08,Pfizer/BioNTech,137216849
United States,2021-05-09,Johnson&Johnson,8933802
United States,2021-05-09,Moderna,111933191
United States,2021-05-09,Pfizer/BioNTech,138657097
United States,2021-05-10,Johnson&Johnson,9038423
United States,2021-05-10,Moderna,112529278
United States,2021-05-10,Pfizer/BioNTech,139838655
United States,2021-05-11,Johnson&Johnson,9188411
United States,2021-05-11,Moderna,112990115
United States,2021-05-11,Pfizer/BioNTech,140760689
United States,2021-05-12,Johnson&Johnson,9266062
United States,2021-05-12,Moderna,113582961
United States,2021-05-12,Pfizer/BioNTech,141636737
United States,2021-05-13,Johnson&Johnson,9352742
United States,2021-05-13,Moderna,114354242
United States,2021-05-13,Pfizer/BioNTech,142692755
United States,2021-05-14,Johnson&Johnson,9431604
United States,2021-05-14,Moderna,115127784
United States,2021-05-14,Pfizer/BioNTech,143680891
United States,2021-05-15,Johnson&Johnson,9558399
United States,2021-05-15,Moderna,116066454
United States,2021-05-15,Pfizer/BioNTech,145007116
United States,2021-05-16,Johnson&Johnson,9637126
United States,2021-05-16,Moderna,116798390
United States,2021-05-16,Pfizer/BioNTech,146288690
United States,2021-05-17,Johnson&Johnson,9697720
United States,2021-05-17,Moderna,117247242
United States,2021-05-17,Pfizer/BioNTech,147265442
United States,2021-05-18,Johnson&Johnson,9751200
United States,2021-05-18,Moderna,117620781
United States,2021-05-18,Pfizer/BioNTech,147961277
United States,2021-05-19,Johnson&Johnson,9836616
United States,2021-05-19,Moderna,118181211
United States,2021-05-19,Pfizer/BioNTech,149068615
United States,2021-05-20,Johnson&Johnson,9944636
United States,2021-05-20,Moderna,118904886
United States,2021-05-20,Pfizer/BioNTech,150342238
United States,2021-05-21,Johnson&Johnson,10051548
United States,2021-05-21,Moderna,119668669
United States,2021-05-21,Pfizer/BioNTech,151668003
United States,2021-05-22,Johnson&Johnson,10163242
United States,2021-05-22,Moderna,120493252
United States,2021-05-22,Pfizer/BioNTech,153075845
United States,2021-05-23,Johnson&Johnson,10265423
United States,2021-05-23,Moderna,121125577
United States,2021-05-23,Pfizer/BioNTech,154119424
United States,2021-05-24,Johnson&Johnson,10323402
United States,2021-05-24,Moderna,121500687
United States,2021-05-24,Pfizer/BioNTech,154856445
United States,2021-05-25,Johnson&Johnson,10381859
United States,2021-05-25,Moderna,121801185
United States,2021-05-25,Pfizer/BioNTech,155394989
United States,2021-05-26,Johnson&Johnson,10463078
United States,2021-05-26,Moderna,122339269
United States,2021-05-26,Pfizer/BioNTech,156197160
United States,2021-05-27,Johnson&Johnson,10539494
United States,2021-05-27,Moderna,122947136
United States,2021-05-27,Pfizer/BioNTech,157023465
United States,2021-05-28,Johnson&Johnson,10621136
United States,2021-05-28,Moderna,123479196
United States,2021-05-28,Pfizer/BioNTech,157783315
United States,2021-05-29,Johnson&Johnson,10710816
United States,2021-05-29,Moderna,124067556
United States,2021-05-29,Pfizer/BioNTech,158708623
United States,2021-05-30,Johnson&Johnson,10776617
United States,2021-05-30,Moderna,124520914
United States,2021-05-30,Pfizer/BioNTech,159412031
United States,2021-06-01,Johnson&Johnson,10858664
United States,2021-06-01,Moderna,125016707
United States,2021-06-01,Pfizer/BioNTech,160309262
United States,2021-06-02,Johnson&Johnson,10889478
United States,2021-06-02,Moderna,125201557
United States,2021-06-02,Pfizer/BioNTech,160601395
United States,2021-06-03,Johnson&Johnson,10939901
United States,2021-06-03,Moderna,125508313
United States,2021-06-03,Pfizer/BioNTech,161050513
United States,2021-06-04,Johnson&Johnson,11014773
United States,2021-06-04,Moderna,125990795
United States,2021-06-04,Pfizer/BioNTech,161890897
United States,2021-06-05,Johnson&Johnson,11077735
United States,2021-06-05,Moderna,126359399
United States,2021-06-05,Pfizer/BioNTech,162606119
United States,2021-06-06,Johnson&Johnson,11143068
United States,2021-06-06,Moderna,126756059
United States,2021-06-06,Pfizer/BioNTech,163512789
United States,2021-06-07,Johnson&Johnson,11194685
United States,2021-06-07,Moderna,127058512
United States,2021-06-07,Pfizer/BioNTech,164371746
United States,2021-06-08,Johnson&Johnson,11245388
United States,2021-06-08,Moderna,127310797
United States,2021-06-08,Pfizer/BioNTech,165140239
United States,2021-06-09,Johnson&Johnson,11296014
United States,2021-06-09,Moderna,127513151
United States,2021-06-09,Pfizer/BioNTech,165715523
United States,2021-06-10,Johnson&Johnson,11346781
United States,2021-06-10,Moderna,127759347
United States,2021-06-10,Pfizer/BioNTech,166351326
United States,2021-06-11,Johnson&Johnson,11383522
United States,2021-06-11,Moderna,127990366
United States,2021-06-11,Pfizer/BioNTech,166905188
United States,2021-06-12,Johnson&Johnson,11457011
United States,2021-06-12,Moderna,128444425
United States,2021-06-12,Pfizer/BioNTech,167978845
United States,2021-06-13,Johnson&Johnson,11517956
United States,2021-06-13,Moderna,128785935
United States,2021-06-13,Pfizer/BioNTech,168784549
United States,2021-06-14,Johnson&Johnson,11606202
United States,2021-06-14,Moderna,129191765
United States,2021-06-14,Pfizer/BioNTech,169612045
United States,2021-06-15,Johnson&Johnson,11666437
United States,2021-06-15,Moderna,129501089
United States,2021-06-15,Pfizer/BioNTech,170482950
United States,2021-06-16,Johnson&Johnson,11714877
United States,2021-06-16,Moderna,129788011
United States,2021-06-16,Pfizer/BioNTech,171175575
United States,2021-06-17,Johnson&Johnson,11812739
United States,2021-06-17,Moderna,130359975
United States,2021-06-17,Pfizer/BioNTech,172556760
United States,2021-06-18,Johnson&Johnson,11871036
United States,2021-06-18,Moderna,130656013
United States,2021-06-18,Pfizer/BioNTech,173280164
United States,2021-06-19,Johnson&Johnson,11931392
United States,2021-06-19,Moderna,130974892
United States,2021-06-19,Pfizer/BioNTech,173968342
United States,2021-06-20,Johnson&Johnson,11986595
United States,2021-06-20,Moderna,131213452
United States,2021-06-20,Pfizer/BioNTech,174521867
United States,2021-06-21,Johnson&Johnson,12015721
United States,2021-06-21,Moderna,131372107
United States,2021-06-21,Pfizer/BioNTech,174943983
United States,2021-06-22,Johnson&Johnson,12047571
United States,2021-06-22,Moderna,131557233
United States,2021-06-22,Pfizer/BioNTech,175373929
United States,2021-06-23,Johnson&Johnson,12090161
United States,2021-06-23,Moderna,131761409
United States,2021-06-23,Pfizer/BioNTech,175773690
United States,2021-06-24,Johnson&Johnson,12139564
United States,2021-06-24,Moderna,132013506
United States,2021-06-24,Pfizer/BioNTech,176285416
United States,2021-06-25,Johnson&Johnson,12169305
United States,2021-06-25,Moderna,132058604
United States,2021-06-25,Pfizer/BioNTech,176721071
United States,2021-06-26,Johnson&Johnson,12213560
United States,2021-06-26,Moderna,132335894
United States,2021-06-26,Pfizer/BioNTech,177321630
United States,2021-06-27,Johnson&Johnson,12256008
United States,2021-06-27,Moderna,132647393
United States,2021-06-27,Pfizer/BioNTech,178171003
United States,2021-06-28,Johnson&Johnson,12291007
United States,2021-06-28,Moderna,132904311
United States,2021-06-28,Pfizer/BioNTech,178965469
United States,2021-06-29,Johnson&Johnson,12322817
United States,2021-06-29,Moderna,133089082
United States,2021-06-29,Pfizer/BioNTech,179486976
United States,2021-06-30,Johnson&Johnson,12405746
United States,2021-06-30,Moderna,133514868
United States,2021-06-30,Pfizer/BioNTech,180344997
United States,2021-07-01,Johnson&Johnson,12470439
United States,2021-07-01,Moderna,134076668
United States,2021-07-01,Pfizer/BioNTech,181347436
United States,2021-07-02,Johnson&Johnson,12510528
United States,2021-07-02,Moderna,134263339
United States,2021-07-02,Pfizer/BioNTech,181776100
United States,2021-07-03,Johnson&Johnson,12581723
United States,2021-07-03,Moderna,134627563
United States,2021-07-03,Pfizer/BioNTech,182499540
United States,2021-07-04,Johnson&Johnson,12617454
United States,2021-07-04,Moderna,134803711
United States,2021-07-04,Pfizer/BioNTech,182920075
Uruguay,2021-02-27,Oxford/AstraZeneca,0
Uruguay,2021-02-27,Pfizer/BioNTech,0
Uruguay,2021-02-27,Sinovac,372
Uruguay,2021-02-28,Oxford/AstraZeneca,0
Uruguay,2021-02-28,Pfizer/BioNTech,1
Uruguay,2021-02-28,Sinovac,372
Uruguay,2021-03-01,Oxford/AstraZeneca,0
Uruguay,2021-03-01,Pfizer/BioNTech,1
Uruguay,2021-03-01,Sinovac,18395
Uruguay,2021-03-02,Oxford/AstraZeneca,0
Uruguay,2021-03-02,Pfizer/BioNTech,18
Uruguay,2021-03-02,Sinovac,33109
Uruguay,2021-03-03,Oxford/AstraZeneca,0
Uruguay,2021-03-03,Pfizer/BioNTech,23
Uruguay,2021-03-03,Sinovac,54403
Uruguay,2021-03-04,Oxford/AstraZeneca,0
Uruguay,2021-03-04,Pfizer/BioNTech,26
Uruguay,2021-03-04,Sinovac,63381
Uruguay,2021-03-05,Oxford/AstraZeneca,0
Uruguay,2021-03-05,Pfizer/BioNTech,29
Uruguay,2021-03-05,Sinovac,72568
Uruguay,2021-03-06,Oxford/AstraZeneca,1
Uruguay,2021-03-06,Pfizer/BioNTech,29
Uruguay,2021-03-06,Sinovac,72569
Uruguay,2021-03-07,Oxford/AstraZeneca,1
Uruguay,2021-03-07,Pfizer/BioNTech,30
Uruguay,2021-03-07,Sinovac,72569
Uruguay,2021-03-08,Oxford/AstraZeneca,1
Uruguay,2021-03-08,Pfizer/BioNTech,32
Uruguay,2021-03-08,Sinovac,100706
Uruguay,2021-03-09,Oxford/AstraZeneca,1
Uruguay,2021-03-09,Pfizer/BioNTech,38
Uruguay,2021-03-09,Sinovac,122528
Uruguay,2021-03-10,Oxford/AstraZeneca,1
Uruguay,2021-03-10,Pfizer/BioNTech,40
Uruguay,2021-03-10,Sinovac,147701
Uruguay,2021-03-11,Oxford/AstraZeneca,2
Uruguay,2021-03-11,Pfizer/BioNTech,46
Uruguay,2021-03-11,Sinovac,170103
Uruguay,2021-03-12,Oxford/AstraZeneca,2
Uruguay,2021-03-12,Pfizer/BioNTech,21949
Uruguay,2021-03-12,Sinovac,170909
Uruguay,2021-03-13,Oxford/AstraZeneca,2
Uruguay,2021-03-13,Pfizer/BioNTech,32274
Uruguay,2021-03-13,Sinovac,171000
Uruguay,2021-03-14,Oxford/AstraZeneca,2
Uruguay,2021-03-14,Pfizer/BioNTech,32274
Uruguay,2021-03-14,Sinovac,171001
Uruguay,2021-03-15,Oxford/AstraZeneca,2
Uruguay,2021-03-15,Pfizer/BioNTech,38509
Uruguay,2021-03-15,Sinovac,176021
Uruguay,2021-03-16,Oxford/AstraZeneca,2
Uruguay,2021-03-16,Pfizer/BioNTech,40523
Uruguay,2021-03-16,Sinovac,180664
Uruguay,2021-03-17,Oxford/AstraZeneca,2
Uruguay,2021-03-17,Pfizer/BioNTech,41979
Uruguay,2021-03-17,Sinovac,187092
Uruguay,2021-03-18,Oxford/AstraZeneca,3
Uruguay,2021-03-18,Pfizer/BioNTech,42205
Uruguay,2021-03-18,Sinovac,223377
Uruguay,2021-03-19,Oxford/AstraZeneca,30
Uruguay,2021-03-19,Pfizer/BioNTech,42303
Uruguay,2021-03-19,Sinovac,259549
Uruguay,2021-03-20,Oxford/AstraZeneca,33
Uruguay,2021-03-20,Pfizer/BioNTech,42332
Uruguay,2021-03-20,Sinovac,271999
Uruguay,2021-03-21,Oxford/AstraZeneca,33
Uruguay,2021-03-21,Pfizer/BioNTech,42344
Uruguay,2021-03-21,Sinovac,272006
Uruguay,2021-03-22,Oxford/AstraZeneca,34
Uruguay,2021-03-22,Pfizer/BioNTech,60279
Uruguay,2021-03-22,Sinovac,292731
Uruguay,2021-03-23,Oxford/AstraZeneca,34
Uruguay,2021-03-23,Pfizer/BioNTech,76669
Uruguay,2021-03-23,Sinovac,312721
Uruguay,2021-03-24,Oxford/AstraZeneca,34
Uruguay,2021-03-24,Pfizer/BioNTech,87138
Uruguay,2021-03-24,Sinovac,337604
Uruguay,2021-03-25,Oxford/AstraZeneca,34
Uruguay,2021-03-25,Pfizer/BioNTech,96267
Uruguay,2021-03-25,Sinovac,372033
Uruguay,2021-03-26,Oxford/AstraZeneca,35
Uruguay,2021-03-26,Pfizer/BioNTech,104935
Uruguay,2021-03-26,Sinovac,404498
Uruguay,2021-03-27,Oxford/AstraZeneca,35
Uruguay,2021-03-27,Pfizer/BioNTech,108217
Uruguay,2021-03-27,Sinovac,414368
Uruguay,2021-03-28,Oxford/AstraZeneca,35
Uruguay,2021-03-28,Pfizer/BioNTech,108220
Uruguay,2021-03-28,Sinovac,414372
Uruguay,2021-03-29,Oxford/AstraZeneca,39
Uruguay,2021-03-29,Pfizer/BioNTech,116980
Uruguay,2021-03-29,Sinovac,459858
Uruguay,2021-03-30,Oxford/AstraZeneca,39
Uruguay,2021-03-30,Pfizer/BioNTech,125726
Uruguay,2021-03-30,Sinovac,503158
Uruguay,2021-03-31,Oxford/AstraZeneca,39
Uruguay,2021-03-31,Pfizer/BioNTech,134220
Uruguay,2021-03-31,Sinovac,552513
Uruguay,2021-04-01,Oxford/AstraZeneca,40
Uruguay,2021-04-01,Pfizer/BioNTech,142953
Uruguay,2021-04-01,Sinovac,591793
Uruguay,2021-04-02,Oxford/AstraZeneca,40
Uruguay,2021-04-02,Pfizer/BioNTech,152597
Uruguay,2021-04-02,Sinovac,631219
Uruguay,2021-04-03,Oxford/AstraZeneca,40
Uruguay,2021-04-03,Pfizer/BioNTech,155930
Uruguay,2021-04-03,Sinovac,640227
Uruguay,2021-04-04,Oxford/AstraZeneca,41
Uruguay,2021-04-04,Pfizer/BioNTech,155932
Uruguay,2021-04-04,Sinovac,640232
Uruguay,2021-04-05,Oxford/AstraZeneca,42
Uruguay,2021-04-05,Pfizer/BioNTech,156636
Uruguay,2021-04-05,Sinovac,677814
Uruguay,2021-04-06,Oxford/AstraZeneca,42
Uruguay,2021-04-06,Pfizer/BioNTech,157298
Uruguay,2021-04-06,Sinovac,721228
Uruguay,2021-04-07,Oxford/AstraZeneca,54
Uruguay,2021-04-07,Pfizer/BioNTech,157309
Uruguay,2021-04-07,Sinovac,767312
Uruguay,2021-04-08,Oxford/AstraZeneca,54
Uruguay,2021-04-08,Pfizer/BioNTech,157328
Uruguay,2021-04-08,Sinovac,816003
Uruguay,2021-04-09,Oxford/AstraZeneca,54
Uruguay,2021-04-09,Pfizer/BioNTech,186464
Uruguay,2021-04-09,Sinovac,826604
Uruguay,2021-04-10,Oxford/AstraZeneca,54
Uruguay,2021-04-10,Pfizer/BioNTech,209826
Uruguay,2021-04-10,Sinovac,830259
Uruguay,2021-04-11,Oxford/AstraZeneca,55
Uruguay,2021-04-11,Pfizer/BioNTech,209828
Uruguay,2021-04-11,Sinovac,830620
Uruguay,2021-04-12,Oxford/AstraZeneca,55
Uruguay,2021-04-12,Pfizer/BioNTech,220591
Uruguay,2021-04-12,Sinovac,873036
Uruguay,2021-04-13,Oxford/AstraZeneca,56
Uruguay,2021-04-13,Pfizer/BioNTech,233281
Uruguay,2021-04-13,Sinovac,917552
Uruguay,2021-04-14,Oxford/AstraZeneca,57
Uruguay,2021-04-14,Pfizer/BioNTech,245582
Uruguay,2021-04-14,Sinovac,962961
Uruguay,2021-04-15,Oxford/AstraZeneca,58
Uruguay,2021-04-15,Pfizer/BioNTech,256753
Uruguay,2021-04-15,Sinovac,1015384
Uruguay,2021-04-16,Oxford/AstraZeneca,58
Uruguay,2021-04-16,Pfizer/BioNTech,267694
Uruguay,2021-04-16,Sinovac,1067149
Uruguay,2021-04-17,Oxford/AstraZeneca,18776
Uruguay,2021-04-17,Pfizer/BioNTech,271359
Uruguay,2021-04-17,Sinovac,1079693
Uruguay,2021-04-18,Oxford/AstraZeneca,33845
Uruguay,2021-04-18,Pfizer/BioNTech,271673
Uruguay,2021-04-18,Sinovac,1079932
Uruguay,2021-04-19,Oxford/AstraZeneca,34743
Uruguay,2021-04-19,Pfizer/BioNTech,287402
Uruguay,2021-04-19,Sinovac,1102124
Uruguay,2021-04-20,Oxford/AstraZeneca,35338
Uruguay,2021-04-20,Pfizer/BioNTech,307462
Uruguay,2021-04-20,Sinovac,1127157
Uruguay,2021-04-21,Oxford/AstraZeneca,36183
Uruguay,2021-04-21,Pfizer/BioNTech,324930
Uruguay,2021-04-21,Sinovac,1155302
Uruguay,2021-04-22,Oxford/AstraZeneca,37019
Uruguay,2021-04-22,Pfizer/BioNTech,337478
Uruguay,2021-04-22,Sinovac,1193135
Uruguay,2021-04-23,Oxford/AstraZeneca,37871
Uruguay,2021-04-23,Pfizer/BioNTech,352812
Uruguay,2021-04-23,Sinovac,1228065
Uruguay,2021-04-24,Oxford/AstraZeneca,38379
Uruguay,2021-04-24,Pfizer/BioNTech,362470
Uruguay,2021-04-24,Sinovac,1240216
Uruguay,2021-04-25,Oxford/AstraZeneca,38379
Uruguay,2021-04-25,Pfizer/BioNTech,362473
Uruguay,2021-04-25,Sinovac,1240727
Uruguay,2021-04-26,Oxford/AstraZeneca,39190
Uruguay,2021-04-26,Pfizer/BioNTech,375849
Uruguay,2021-04-26,Sinovac,1271711
Uruguay,2021-04-27,Oxford/AstraZeneca,39762
Uruguay,2021-04-27,Pfizer/BioNTech,388835
Uruguay,2021-04-27,Sinovac,1303129
Uruguay,2021-04-28,Oxford/AstraZeneca,40314
Uruguay,2021-04-28,Pfizer/BioNTech,402210
Uruguay,2021-04-28,Sinovac,1333477
Uruguay,2021-04-29,Oxford/AstraZeneca,40907
Uruguay,2021-04-29,Pfizer/BioNTech,415492
Uruguay,2021-04-29,Sinovac,1365710
Uruguay,2021-04-30,Oxford/AstraZeneca,41478
Uruguay,2021-04-30,Pfizer/BioNTech,430099
Uruguay,2021-04-30,Sinovac,1398302
Uruguay,2021-05-01,Oxford/AstraZeneca,41478
Uruguay,2021-05-01,Pfizer/BioNTech,430132
Uruguay,2021-05-01,Sinovac,1398318
Uruguay,2021-05-02,Oxford/AstraZeneca,41478
Uruguay,2021-05-02,Pfizer/BioNTech,430141
Uruguay,2021-05-02,Sinovac,1398483
Uruguay,2021-05-03,Oxford/AstraZeneca,41534
Uruguay,2021-05-03,Pfizer/BioNTech,443868
Uruguay,2021-05-03,Sinovac,1417296
Uruguay,2021-05-04,Oxford/AstraZeneca,41601
Uruguay,2021-05-04,Pfizer/BioNTech,456334
Uruguay,2021-05-04,Sinovac,1438731
Uruguay,2021-05-05,Oxford/AstraZeneca,41735
Uruguay,2021-05-05,Pfizer/BioNTech,466597
Uruguay,2021-05-05,Sinovac,1460739
Uruguay,2021-05-06,Oxford/AstraZeneca,41783
Uruguay,2021-05-06,Pfizer/BioNTech,475791
Uruguay,2021-05-06,Sinovac,1488061
Uruguay,2021-05-07,Oxford/AstraZeneca,42246
Uruguay,2021-05-07,Pfizer/BioNTech,484593
Uruguay,2021-05-07,Sinovac,1497870
Uruguay,2021-05-08,Oxford/AstraZeneca,42339
Uruguay,2021-05-08,Pfizer/BioNTech,488252
Uruguay,2021-05-08,Sinovac,1501228
Uruguay,2021-05-09,Oxford/AstraZeneca,42339
Uruguay,2021-05-09,Pfizer/BioNTech,488252
Uruguay,2021-05-09,Sinovac,1501575
Uruguay,2021-05-10,Oxford/AstraZeneca,42435
Uruguay,2021-05-10,Pfizer/BioNTech,495440
Uruguay,2021-05-10,Sinovac,1538451
Uruguay,2021-05-11,Oxford/AstraZeneca,42605
Uruguay,2021-05-11,Pfizer/BioNTech,500866
Uruguay,2021-05-11,Sinovac,1575866
Uruguay,2021-05-12,Oxford/AstraZeneca,42714
Uruguay,2021-05-12,Pfizer/BioNTech,507749
Uruguay,2021-05-12,Sinovac,1613281
Uruguay,2021-05-13,Oxford/AstraZeneca,42720
Uruguay,2021-05-13,Pfizer/BioNTech,520573
Uruguay,2021-05-13,Sinovac,1663042
Uruguay,2021-05-14,Oxford/AstraZeneca,42745
Uruguay,2021-05-14,Pfizer/BioNTech,533084
Uruguay,2021-05-14,Sinovac,1710876
